# bioPlux Text File Format
# Version: 1
# StartDateTime: 2014-05-27 18:33:37
# SamplingFrequency: 1000
# SampledChannels: 1 2 3 4 5
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:4C:0F:29
# EndOfHeader
108	0	0	844	788	730	2035	2086
109	0	0	846	790	732	2036	2077
110	0	0	846	790	730	2035	2065
111	0	0	845	788	731	2043	2077
112	0	0	846	789	732	2045	2017
113	0	0	844	788	731	2038	2020
114	0	0	846	790	732	2036	2025
115	0	0	845	788	732	2028	2008
116	0	0	844	789	732	2030	2040
117	0	0	844	788	732	2038	2050
118	0	0	844	789	732	2042	2043
119	0	0	844	788	732	2043	2036
120	0	0	844	790	732	2038	2051
121	0	0	845	789	733	2038	2088
122	0	0	844	789	735	2038	2027
123	0	0	844	789	734	2036	1996
124	0	0	844	789	733	2035	2037
125	0	0	844	790	733	2034	2057
126	0	0	843	789	734	2033	2023
127	0	0	844	790	735	2037	1963
0	0	0	843	789	735	2034	2002
1	0	0	844	790	735	2037	2031
2	0	0	844	790	734	2035	2036
3	0	0	844	790	734	2033	2041
4	0	0	844	790	735	2038	2039
5	0	0	843	790	735	2036	2039
6	0	0	844	791	735	2038	2047
7	0	0	842	790	734	2035	2052
8	0	0	843	790	735	2041	2051
9	0	0	843	790	736	2041	2055
10	0	0	842	789	735	2035	2062
11	0	0	843	790	736	2031	2019
12	0	0	845	789	735	2031	1965
13	0	0	843	789	735	2029	1973
14	0	0	843	789	735	2034	2024
15	0	0	843	789	735	2036	2038
16	0	0	843	789	734	2035	2091
17	0	0	844	790	734	2034	2155
18	0	0	844	789	734	2034	2087
19	0	0	843	790	735	2040	2019
20	0	0	843	789	735	2038	2007
21	0	0	843	790	733	2035	2020
22	0	0	843	791	733	2033	2013
23	0	0	843	791	734	2035	2065
24	0	0	844	791	734	2037	2066
25	0	0	843	790	733	2037	2100
26	0	0	843	791	733	2037	2046
27	0	0	843	790	732	2035	2002
28	0	0	844	791	733	2035	2020
29	0	0	843	791	732	2036	2025
30	0	0	844	790	733	2038	2019
31	0	0	844	790	733	2038	2055
32	0	0	844	790	731	2042	2008
33	0	0	845	791	734	2041	1982
34	0	0	844	790	733	2036	1998
35	0	0	846	791	733	2041	2049
36	0	0	844	790	732	2034	2060
37	0	0	844	790	733	2030	2049
38	0	0	845	790	733	2030	2110
39	0	0	846	791	734	2034	2095
40	0	0	845	790	733	2029	2052
41	0	0	847	791	732	2032	2036
42	0	0	845	789	733	2033	2031
43	0	0	846	789	733	2034	2026
44	0	0	846	789	733	2040	2018
45	0	0	846	789	733	2041	2007
46	0	0	846	789	732	2037	2025
47	0	0	847	789	731	2033	2022
48	0	0	847	790	733	2037	2004
49	0	0	846	789	732	2037	2001
50	0	0	848	790	733	2039	2014
51	0	0	846	788	732	2034	2046
52	0	0	847	789	733	2033	2050
53	0	0	848	789	732	2034	2050
54	0	0	847	789	733	2038	2092
55	0	0	847	789	732	2033	2099
56	0	0	847	789	732	2033	2073
57	0	0	847	789	732	2039	1996
58	0	0	848	790	733	2039	2012
59	0	0	849	791	734	2039	2074
60	0	0	848	790	733	2036	2033
61	0	0	848	790	732	2037	1951
62	0	0	848	790	732	2037	1998
63	0	0	849	790	733	2024	2039
64	0	0	848	790	733	2029	2013
65	0	0	848	790	733	2036	2000
66	0	0	848	790	732	2036	2017
67	0	0	849	790	732	2036	2022
68	0	0	850	790	732	2041	2023
69	0	0	849	790	733	2037	2017
70	0	0	848	790	732	2038	2015
71	0	0	849	790	732	2041	2028
72	0	0	849	790	733	2043	2085
73	0	0	849	790	734	2035	2060
74	0	0	848	791	734	2028	2036
75	0	0	848	790	733	2033	2060
76	0	0	849	791	734	2036	2054
77	0	0	849	790	734	2032	2040
78	0	0	849	791	734	2035	2040
79	0	0	849	792	735	2034	2041
80	0	0	847	791	734	2029	2035
81	0	0	848	791	735	2035	2034
82	0	0	848	791	735	2037	2014
83	0	0	848	791	734	2039	2020
84	0	0	847	792	735	2041	2034
85	0	0	847	791	735	2040	2017
86	0	0	848	792	734	2041	2014
87	0	0	847	791	734	2043	2070
88	0	0	847	791	735	2043	2079
89	0	0	846	791	736	2039	1986
90	0	0	847	791	735	2041	2127
91	0	0	847	791	736	2040	2176
92	0	0	847	791	736	2044	2144
93	0	0	847	792	737	2043	2088
94	0	0	846	791	736	2036	1842
95	0	0	846	791	735	2037	1888
96	0	0	847	791	736	2039	2001
97	0	0	848	790	736	2035	2048
98	0	0	846	790	737	2031	2037
99	0	0	846	789	736	2027	2002
100	0	0	846	789	735	2029	1982
101	0	0	847	789	736	2028	2005
102	0	0	846	789	735	2034	2055
103	0	0	846	789	736	2032	2053
104	0	0	846	789	737	2033	1988
105	0	0	846	789	736	2033	2063
106	0	0	846	789	736	2033	2101
107	0	0	846	789	736	2033	1984
108	0	0	845	789	736	2034	2065
109	0	0	846	790	736	2034	2063
110	0	0	846	789	736	2036	2047
111	0	0	846	790	736	2037	2062
112	0	0	846	789	736	2034	2052
113	0	0	846	790	737	2032	2047
114	0	0	846	790	736	2028	2043
115	0	0	846	790	736	2031	2041
116	0	0	846	790	736	2031	2032
117	0	0	846	791	736	2035	2008
118	0	0	846	791	735	2038	2005
119	0	0	846	791	736	2036	1995
120	0	0	846	791	735	2035	1982
121	0	0	847	792	737	2040	1966
122	0	0	847	791	736	2038	2107
123	0	0	847	791	736	2038	2148
124	0	0	847	792	737	2039	2088
125	0	0	846	791	736	2033	2050
126	0	0	847	792	737	2040	2077
127	0	0	847	791	736	2039	2075
0	0	0	847	791	736	2042	2054
1	0	0	847	792	737	2044	2042
2	0	0	846	791	735	2038	2038
3	0	0	847	792	737	2047	2040
4	0	0	847	790	736	2038	2029
5	0	0	847	790	735	2034	2023
6	0	0	848	791	737	2034	2012
7	0	0	847	791	736	2035	1974
8	0	0	847	790	736	2036	1997
9	0	0	847	790	737	2031	2003
10	0	0	846	791	736	2037	2007
11	0	0	847	791	737	2043	2026
12	0	0	848	791	736	2043	2052
13	0	0	847	791	736	2039	2033
14	0	0	847	791	736	2032	2039
15	0	0	847	791	737	2033	2028
16	0	0	847	792	737	2031	2021
17	0	0	848	791	736	2032	2037
18	0	0	849	792	737	2037	2066
19	0	0	847	792	736	2036	2062
20	0	0	849	791	736	2035	2052
