# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "Z", "Y", "X"], "sync interval": 2, "time": "12:29:38.252", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [5, 6, 7], "keywords": "", "digital IO": [0, 1], "mode": 0, "date": "2017-9-19", "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["Z", "Y", "X"], "resolution": [16, 16, 16], "forcePlatform values": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], "special": [{}, {}, {}]}}
# EndOfHeader
450	0	37600	33355	32850	
451	0	37650	33334	32882	
452	0	37660	33317	32898	
453	0	37676	33287	32882	
454	0	37700	33287	32862	
455	0	37666	33281	32831	
456	0	37658	33274	32792	
457	0	37688	33287	32754	
458	0	37668	33287	32730	
459	0	37668	33287	32694	
460	0	37686	33299	32656	
461	0	37668	33305	32621	
462	0	37682	33318	32600	
463	0	37669	33324	32582	
464	0	37660	33319	32564	
465	0	37654	33331	32551	
466	0	37659	33332	32554	
467	0	37644	33319	32571	
468	0	37604	33314	32567	
469	0	37624	33326	32566	
470	0	37600	33324	32557	
471	0	37610	33325	32551	
472	0	37628	33339	32538	
473	0	37650	33344	32504	
474	0	37656	33342	32496	
475	0	37696	33362	32443	
476	0	37656	33384	32382	
477	0	37650	33383	32346	
478	0	37645	33380	32296	
479	0	37606	33383	32243	
480	0	37568	33408	32199	
481	0	37565	33392	32194	
482	0	37562	33390	32210	
483	0	37566	33376	32208	
484	0	37570	33375	32207	
485	0	37558	33370	32160	
486	0	37520	33370	32152	
487	0	37524	33367	32135	
488	0	37528	33360	32130	
489	0	37511	33351	32143	
490	0	37536	33346	32167	
491	0	37520	33316	32207	
492	0	37536	33315	32263	
493	0	37536	33287	32289	
494	0	37549	33299	32324	
495	0	37545	33287	32367	
496	0	37554	33287	32391	
497	0	37561	33278	32452	
498	0	37588	33287	32494	
499	0	37604	33299	32528	
500	0	37608	33309	32553	
501	0	37612	33310	32592	
502	0	37648	33311	32631	
503	0	37664	33304	32691	
504	0	37714	33298	32756	
505	0	37767	33303	32813	
506	0	37800	33287	32864	
507	0	37810	33287	32909	
508	0	37833	33283	32950	
509	0	37879	33274	32996	
510	0	37872	33281	33049	
511	0	37888	33272	33095	
512	0	37916	33272	33136	
513	0	37944	33250	33209	
514	0	37944	33223	33314	
515	0	37936	33185	33437	
516	0	37895	33132	33583	
517	0	37888	33094	33742	
518	0	37856	33058	33958	
519	0	37892	33048	34109	
520	0	37956	33083	34246	
521	0	37906	33125	34311	
522	0	37920	33180	34355	
523	0	37940	33202	34340	
524	0	37848	33250	34300	
525	0	37826	33267	34247	
526	0	37784	33304	34169	
527	0	37756	33349	34068	
528	0	37732	33379	33964	
529	0	37712	33395	33844	
530	0	37704	33438	33700	
531	0	37666	33458	33560	
532	0	37648	33456	33410	
533	0	37620	33460	33268	
534	0	37592	33458	33129	
535	0	37601	33453	32987	
536	0	37552	33436	32853	
537	0	37552	33402	32726	
538	0	37540	33388	32604	
539	0	37511	33357	32492	
540	0	37480	33332	32391	
541	0	37472	33319	32282	
542	0	37456	33286	32207	
543	0	37462	33281	32132	
544	0	37472	33274	32090	
545	0	37476	33262	32056	
546	0	37472	33267	32038	
547	0	37478	33267	32050	
548	0	37494	33258	32067	
549	0	37524	33261	32087	
550	0	37554	33274	32115	
551	0	37572	33311	32154	
552	0	37604	33318	32199	
553	0	37640	33320	32263	
554	0	37660	33330	32322	
555	0	37661	33359	32378	
556	0	37690	33366	32424	
557	0	37712	33374	32484	
558	0	37724	33384	32540	
559	0	37704	33391	32578	
560	0	37692	33391	32618	
561	0	37700	33398	32662	
562	0	37704	33388	32702	
563	0	37687	33381	32730	
564	0	37692	33373	32754	
565	0	37664	33351	32775	
566	0	37650	33344	32814	
567	0	37640	33334	32836	
568	0	37640	33324	32851	
569	0	37624	33308	32874	
570	0	37624	33285	32910	
571	0	37612	33287	32926	
572	0	37564	33285	32936	
573	0	37556	33271	32956	
574	0	37560	33266	32987	
575	0	37534	33255	33006	
576	0	37540	33241	33034	
577	0	37545	33234	33050	
578	0	37545	33239	33068	
579	0	37548	33241	33076	
580	0	37544	33254	33072	
581	0	37524	33258	33076	
582	0	37532	33254	33066	
583	0	37540	33256	33071	
584	0	37536	33261	33073	
585	0	37554	33274	33072	
586	0	37572	33278	33066	
587	0	37590	33279	33043	
588	0	37581	33268	33047	
589	0	37568	33275	33027	
590	0	37584	33281	33019	
591	0	37572	33281	33005	
592	0	37568	33270	32992	
593	0	37588	33281	32964	
594	0	37620	33287	32940	
595	0	37612	33287	32927	
596	0	37604	33287	32899	
597	0	37652	33287	32863	
598	0	37660	33298	32838	
599	0	37672	33286	32823	
600	0	37684	33287	32806	
601	0	37702	33287	32793	
602	0	37712	33303	32775	
603	0	37748	33304	32768	
604	0	37736	33310	32772	
605	0	37750	33316	32762	
606	0	37772	33323	32762	
607	0	37796	33330	32768	
608	0	37804	33341	32768	
609	0	37800	33351	32763	
610	0	37804	33350	32774	
611	0	37808	33351	32775	
612	0	37826	33351	32775	
613	0	37794	33342	32775	
614	0	37767	33346	32786	
615	0	37752	33351	32769	
616	0	37752	33345	32775	
617	0	37764	33340	32787	
618	0	37764	33339	32775	
619	0	37744	33334	32797	
620	0	37754	33339	32799	
621	0	37738	33324	32823	
622	0	37712	33322	32813	
623	0	37696	33335	32816	
624	0	37692	33329	32820	
625	0	37660	33321	32824	
626	0	37644	33327	32816	
627	0	37656	33319	32827	
628	0	37640	33319	32808	
629	0	37648	33308	32808	
630	0	37668	33312	32800	
631	0	37652	33298	32806	
632	0	37668	33302	32822	
633	0	37700	33319	32816	
634	0	37682	33303	32833	
635	0	37660	33310	32824	
636	0	37632	33304	32831	
637	0	37636	33314	32832	
638	0	37624	33314	32852	
639	0	37616	33319	32858	
640	0	37608	33315	32848	
641	0	37628	33318	32858	
642	0	37616	33309	32863	
643	0	37601	33319	32870	
644	0	37600	33320	32885	
645	0	37596	33324	32882	
646	0	37592	33316	32886	
647	0	37584	33326	32877	
648	0	37586	33334	32864	
649	0	37594	33337	32870	
650	0	37612	33347	32875	
651	0	37617	33334	32874	
652	0	37620	33324	32887	
653	0	37636	33330	32879	
654	0	37622	33330	32877	
